user_id,age,default_flag,more_90_days_overdue,debt_ratio_limpio,last_month_salary_mediana,loan_other_final,loan_real_final,total_loan_limpia
658,58,0,0,1.04,12000,22,7,29
659,45,0,0,0.65,5200,3,2,5
660,30,0,0,0.11,5000,13,0,13
661,29,0,0,0.25,1000,5,0,5
662,67,0,0,0.04,9307,6,0,6
663,53,0,0,0.38,7816,6,1,7
664,51,0,0,0.46,6000,7,1,8
665,64,0,0,0.52,7470,10,2,12
666,63,0,0,0.39,3200,6,1,7
667,67,0,0,0.01,5140,7,0,7
668,40,0,0,0.64,4975,7,1,8
669,45,0,0,0.45,9832,7,1,8
670,67,0,0,0.47,4500,7,3,10
671,32,0,0,1179.0,4013,11,0,11
672,58,0,0,0.33,3649,10,1,11
673,43,0,0,0.46,10000,7,2,9
674,27,0,0,0.43,3240,9,0,9
675,43,0,0,1818.0,6000,16,1,17
676,63,0,0,0.0,5660,4,0,4
677,30,0,0,0.27,6000,11,0,11
678,72,0,0,0.35,11000,11,1,12
679,75,0,0,2.63,701,3,2,5
680,60,0,0,4124.0,6500,4,2,6
681,42,0,0,0.37,7968,3,2,5
682,64,0,0,0.2,7940,3,1,4
683,41,0,0,0.3,1050,2,0,2
684,66,0,0,0.34,14000,9,2,11
685,60,0,0,0.03,1800,2,0,2
686,32,0,0,0.37,6000,7,1,8
687,55,0,0,0.33,4700,11,0,11
688,51,0,0,0.56,1875,5,1,6
689,35,0,0,15.0,5166,7,0,7
690,50,0,0,0.71,4750,7,1,8
691,30,0,1,66.0,3900,1,0,1
692,59,0,0,0.14,8000,11,1,12
693,40,0,0,0.17,18500,7,1,8
694,59,0,0,0.15,12250,14,2,16
695,50,0,0,0.16,5975,12,1,13
696,27,0,0,0.11,7072,13,0,13
697,53,0,0,0.32,2826,7,0,7
698,73,0,0,1098.0,4750,8,1,9
699,60,0,0,0.7,5600,12,2,14
700,64,0,0,0.23,8750,12,1,13
701,37,0,0,0.24,5916,8,1,9
702,30,0,0,0.13,3442,8,0,8
703,48,0,0,0.46,7002,2,2,4
704,30,0,1,0.26,1280,1,0,1
705,52,0,0,1100.5,1,8,1,9
706,67,0,0,4875.0,5829,7,2,9
707,43,0,0,0.04,3916,3,0,3
708,56,0,0,0.37,9000,9,1,10
709,45,0,0,0.46,13100,12,3,15
710,56,0,0,0.52,19000,6,4,10
711,55,0,0,0.25,3000,6,0,6
712,44,0,0,0.41,8416,8,1,9
713,34,0,2,0.2,6000,11,1,12
714,34,0,0,0.34,7083,19,2,21
715,71,0,0,0.54,6000,13,1,14
716,56,0,0,0.18,4937,10,1,11
717,39,1,6,0.28,5298,5,0,5
718,79,0,0,0.21,6501,8,1,9
719,69,0,0,0.01,4000,0,0,0
720,30,0,0,22.0,3900,4,0,4
721,73,0,0,313.0,4750,11,1,12
722,29,1,3,136.0,0,1,0,1
723,72,0,0,0.17,9583,2,1,3
724,59,0,0,1187.0,6500,8,0,8
725,39,0,0,1566.0,0,8,1,9
726,55,0,0,0.43,7500,15,1,16
727,77,0,0,712.0,4167,6,1,7
728,58,0,0,2252.0,6518,13,1,14
729,38,0,0,0.07,20000,6,0,6
730,60,0,0,4669.0,6500,14,2,16
731,46,0,0,0.02,4250,5,0,5
732,62,0,0,1012.0,6163,4,0,4
733,51,0,0,0.47,14000,5,4,9
734,52,0,0,0.31,20000,9,2,11
735,73,0,0,0.39,5415,7,1,8
736,82,0,0,0.01,2700,10,0,10
737,28,0,0,0.05,8350,3,0,3
738,35,0,0,0.42,8100,10,2,12
739,61,0,0,0.0,7959,13,0,13
740,47,0,0,0.58,2995,6,1,7
741,83,0,0,0.0,1900,7,0,7
742,64,0,0,1766.0,1,7,2,9
743,74,0,0,0.0,6000,8,0,8
744,39,0,0,2683.0,5473,4,1,5
745,57,0,0,0.48,7000,11,1,12
746,34,0,1,0.01,82000,7,0,7
747,34,0,0,0.42,1971,9,0,9
748,28,0,0,0.23,2800,5,0,5
749,56,0,0,1930.0,6133,16,2,18
750,32,0,0,0.1,2400,4,0,4
751,75,0,0,0.01,5500,9,0,9
752,46,0,0,0.42,16600,7,2,9
753,37,0,0,0.64,2550,9,1,10
754,63,0,0,0.22,8500,7,1,8
755,29,0,0,0.16,4300,5,0,5
756,74,0,0,0.0,5000,2,0,2
757,36,0,0,0.34,10000,12,2,14
758,70,0,0,0.01,7000,6,0,6
759,68,0,0,0.12,6853,12,0,12
760,63,0,0,0.04,3200,10,0,10
761,44,0,0,0.06,3416,3,0,3
762,24,0,0,0.09,3600,3,0,3
763,52,0,0,0.59,3200,9,1,10
764,54,0,0,126.0,6446,1,0,1
765,59,0,0,0.44,3700,10,2,12
766,84,0,0,0.98,1450,6,1,7
767,53,0,0,0.76,9100,10,2,12
768,78,0,3,0.0,16000,0,0,0
769,33,0,0,0.38,6250,10,2,12
770,40,0,0,95.0,5683,6,0,6
771,22,0,0,0.03,1000,2,0,2
772,62,0,0,0.71,8333,10,2,12
773,52,0,2,0.14,7700,19,1,20
774,68,0,0,0.0,5600,0,0,0
775,46,0,0,0.16,10000,5,1,6
776,55,0,2,0.35,12159,2,1,3
777,47,0,0,2166.0,6193,6,1,7
778,38,0,0,0.24,18561,10,1,11
779,46,0,0,0.78,3583,11,3,14
780,33,0,0,0.26,7167,3,1,4
781,56,0,0,0.32,2505,4,0,4
782,45,0,0,0.4,5400,4,2,6
783,36,0,0,0.44,5900,7,1,8
784,37,0,0,0.83,2860,7,1,8
785,23,0,0,188.0,1160,2,0,2
786,40,0,0,1011.0,5683,6,0,6
787,66,0,0,932.0,5683,15,1,16
788,71,0,0,0.01,5191,7,0,7
789,55,0,0,3216.0,6625,3,3,6
790,47,0,0,539.0,6193,4,0,4
791,34,0,0,0.09,7953,4,0,4
792,75,0,0,0.09,3048,5,0,5
793,27,0,0,0.0,2965,0,0,0
794,62,0,0,0.3,7000,17,3,20
795,66,0,0,0.09,3416,6,0,6
796,22,0,0,0.06,929,4,0,4
797,63,0,0,0.27,6833,9,1,10
798,65,0,0,0.35,13916,7,2,9
799,58,0,0,0.31,7090,19,1,20
800,41,0,0,0.21,5850,14,2,16
801,24,0,0,0.0,2800,2,0,2
802,39,0,0,1279.0,5473,9,0,9
803,66,0,0,0.2,7600,5,1,6
804,69,0,0,0.04,3400,7,0,7
805,53,0,0,0.08,3354,3,0,3
806,61,0,0,0.37,5000,8,0,8
807,53,0,0,0.29,11000,8,1,9
808,29,0,0,0.04,6250,2,0,2
809,34,0,0,3005.0,4525,1,1,2
810,46,0,0,0.27,6108,8,1,9
811,51,0,0,0.58,3766,7,2,9
812,39,0,0,0.61,3821,6,2,8
813,63,0,0,0.0,2750,9,0,9
814,53,0,0,1.61,1070,5,1,6
815,75,0,0,0.19,13566,13,1,14
816,60,0,0,1774.0,6500,2,2,4
817,42,0,0,0.35,6612,3,1,4
818,50,0,0,3163.0,6666,10,1,11
819,69,0,0,4408.0,5083,6,2,8
820,39,0,0,0.32,8083,4,2,6
821,47,0,0,0.56,3500,4,1,5
822,59,0,0,3709.0,6500,9,4,13
823,35,0,0,1209.0,5166,4,1,5
824,32,0,0,0.27,13200,8,2,10
825,37,0,0,5.84,500,5,1,6
826,53,0,0,239.0,6386,4,0,4
827,35,0,0,1.66,3500,13,2,15
828,46,0,0,0.17,10000,11,1,12
829,71,0,0,0.19,4500,8,1,9
830,63,0,0,0.5,3416,5,1,6
831,58,0,0,0.38,10829,10,2,12
832,44,0,0,0.25,12308,15,2,17
833,37,0,0,1.23,7000,12,0,12
834,51,0,0,0.12,3333,9,0,9
835,33,0,0,944.0,4333,4,0,4
836,67,0,0,0.3,14200,6,3,9
837,33,0,0,0.62,5500,9,2,11
838,45,0,0,0.07,8166,9,0,9
839,54,0,0,0.78,6800,1,3,4
840,81,0,0,43.0,5000,1,0,1
841,41,0,0,0.12,6833,7,0,7
842,62,0,0,0.19,4800,12,1,13
843,57,0,0,0.42,14858,12,2,14
844,78,0,0,0.01,7650,13,0,13
845,58,0,0,1.0,6518,6,0,6
846,39,0,0,5747.0,5473,6,4,10
847,35,0,0,0.09,5242,4,0,4
848,57,0,0,0.53,5930,8,1,9
849,64,0,0,0.18,5000,7,1,8
850,46,0,2,0.04,5085,1,0,1
851,49,0,0,0.8,3520,12,1,13
852,35,0,0,0.14,3666,8,0,8
853,29,0,0,1038.0,3307,6,0,6
854,57,0,0,0.16,7750,8,1,9
855,59,0,0,0.32,7900,11,2,13
856,48,0,0,0.41,4666,14,1,15
857,62,0,0,5.0,6163,4,0,4
858,63,0,0,0.21,7800,15,1,16
859,53,0,4,0.49,2250,2,1,3
860,73,0,0,0.5,3800,5,1,6
861,34,0,0,0.02,20000,4,0,4
862,63,0,0,32.0,6250,11,0,11
863,53,0,0,0.98,2600,9,1,10
864,41,0,0,0.51,7200,8,1,9
865,21,0,98,0.0,867,0,0,0
866,51,0,2,0.78,6750,6,4,10
867,58,0,0,0.24,11956,12,2,14
868,30,0,0,0.04,2458,1,0,1
869,67,0,0,78.0,0,3,0,3
870,49,0,0,0.33,16765,8,7,15
871,38,0,0,0.67,4686,7,2,9
872,49,0,0,0.5,3768,6,2,8
873,43,0,0,0.26,10000,10,1,11
874,24,0,0,45.0,1600,5,0,5
875,74,0,0,15.0,5000,1,0,1
876,52,0,0,0.2,11666,14,2,16
877,45,0,0,0.59,10600,3,4,7
878,48,0,0,0.51,3450,9,1,10
879,23,0,0,249.0,0,1,0,1
880,68,0,0,0.27,10200,7,1,8
881,71,0,0,0.18,5167,6,1,7
882,61,0,0,0.55,1100,10,1,11
883,52,0,0,0.48,2300,12,1,13
884,45,0,0,0.82,1700,9,1,10
885,67,0,0,0.1,4939,7,0,7
886,81,0,0,0.01,2500,3,0,3
887,51,0,0,0.08,5666,2,1,3
888,47,0,0,1526.0,1,13,1,14
889,39,1,1,2816.0,5473,1,2,3
890,47,0,0,0.15,4807,4,0,4
891,57,0,0,0.1,6666,12,0,12
892,42,0,0,0.42,9333,2,2,4
893,38,0,0,0.16,11000,6,1,7
894,40,0,0,0.5,7500,12,1,13
895,38,0,0,0.09,5000,6,0,6
896,43,1,1,0.26,2500,4,0,4
897,44,0,0,0.34,5210,10,1,11
898,36,0,0,0.18,8000,7,2,9
899,47,0,0,2557.0,6193,4,2,6
900,67,0,0,1.97,800,9,1,10
901,31,0,0,0.01,7878,3,0,3
902,48,0,0,0.25,5200,10,0,10
903,50,0,0,0.61,2800,3,1,4
904,67,0,0,0.04,4666,4,0,4
905,33,0,0,7028.0,4333,3,4,7
906,41,0,0,0.0,6125,6,0,6
907,71,0,0,0.0,4987,8,0,8
908,52,0,3,0.28,4534,2,1,3
909,35,0,0,594.0,5166,5,1,6
910,49,0,0,0.67,5845,12,1,13
911,78,0,0,0.01,4000,1,0,1
912,45,0,0,0.32,4800,7,1,8
913,44,0,0,0.11,10875,8,0,8
914,43,0,0,1295.0,6000,8,1,9
915,80,0,1,0.25,5100,5,0,5
916,66,0,0,0.38,6666,10,2,12
917,40,0,0,0.07,9166,4,0,4
918,60,0,0,0.69,8333,6,4,10
919,56,0,0,5013.0,6133,16,3,19
920,36,1,1,2680.0,5000,7,1,8
921,88,0,0,12.0,4000,5,0,5
922,54,0,0,0.22,12066,8,1,9
923,56,1,3,0.14,3797,6,0,6
924,90,0,0,0.01,3473,8,0,8
925,43,0,0,0.85,2083,7,1,8
926,38,0,0,1.15,6080,6,4,10
927,72,0,0,0.26,7200,6,2,8
928,64,0,0,0.48,8188,19,3,22
929,79,0,0,0.0,4851,7,0,7
930,38,0,0,0.44,2650,3,1,4
931,52,0,0,1.23,2331,10,1,11
932,49,0,0,0.23,21500,10,1,11
933,75,0,0,0.26,18600,11,2,13
934,54,0,0,4909.0,6446,17,2,19
935,49,0,0,0.26,4000,7,0,7
936,41,0,0,0.32,5000,15,1,16
937,39,0,1,0.25,5200,2,1,3
938,74,0,0,0.0,7904,3,0,3
939,43,0,0,0.41,5070,2,2,4
940,67,0,0,0.34,4500,9,1,10
941,22,0,0,0.03,2745,3,0,3
942,54,0,2,8.7,250,1,2,3
943,67,0,0,0.55,2916,15,1,16
944,81,0,0,0.33,7072,3,1,4
945,51,0,0,1890.0,6495,9,1,10
946,87,0,0,64.0,3994,7,0,7
947,64,0,0,764.0,6000,8,0,8
948,46,0,0,0.4,6800,15,2,17
949,41,1,2,0.45,4218,11,0,11
950,31,0,0,0.19,3000,10,0,10
951,45,0,0,9966.0,6043,14,3,17
952,59,0,0,0.16,6916,9,1,10
953,57,0,0,0.42,8847,13,2,15
954,72,0,0,0.22,5000,5,0,5
955,29,0,0,470.0,3307,2,0,2
956,57,0,0,0.4,6500,7,1,8
957,47,0,0,2964.0,6193,2,2,4
958,49,0,0,0.21,18000,5,2,7
959,43,0,0,0.4,4684,9,1,10
960,61,0,0,0.35,3091,2,1,3
961,82,0,0,0.16,10933,13,0,13
962,28,0,0,0.07,4300,2,0,2
963,38,0,0,1987.0,5100,7,1,8
964,62,0,0,0.1,5916,4,1,5
965,31,0,0,0.44,4076,8,1,9
966,81,0,0,0.26,5263,9,1,10
967,31,0,0,0.17,3555,4,0,4
968,55,0,0,0.61,5450,14,2,16
969,75,0,0,0.96,1700,12,0,12
970,55,0,0,2553.0,6625,3,2,5
971,33,0,0,0.2,5035,6,0,6
972,79,0,0,0.13,3400,7,0,7
973,64,0,0,0.24,8000,4,1,5
974,55,0,0,0.62,1000,2,0,2
975,62,0,0,0.32,9500,4,2,6
976,56,0,0,5595.0,6133,3,3,6
977,53,0,0,0.19,10000,2,1,3
978,57,0,0,0.05,18333,7,1,8
979,41,0,3,0.15,4800,3,0,3
980,34,0,0,372.0,4525,7,0,7
981,35,0,0,0.44,5000,11,0,11
982,52,0,0,3108.0,6200,5,1,6
983,25,0,0,0.34,2240,2,0,2
984,50,0,0,1.8,1500,7,1,8
985,35,0,0,0.4,8000,5,2,7
986,40,0,0,2113.0,0,4,1,5
987,42,0,0,2818.0,5500,4,2,6
988,40,0,0,0.25,8333,2,1,3
989,73,0,0,0.62,7950,17,4,21
990,49,0,0,0.46,2544,7,0,7
991,58,0,0,0.37,8500,7,2,9
992,38,0,0,0.09,24000,12,2,14
993,68,0,0,38.0,5600,3,0,3
994,53,0,1,0.51,1182,8,0,8
995,66,0,0,0.26,12000,20,3,23
996,57,0,0,0.14,2674,4,0,4
997,58,0,0,0.5,21258,15,3,18
998,54,0,0,0.22,30000,8,3,11
999,75,0,0,0.0,2892,10,0,10
1000,56,0,0,0.09,4300,2,0,2
1001,40,0,0,0.0,15000,2,0,2
1002,67,0,0,0.01,13000,10,0,10
1003,56,0,3,0.19,6600,3,0,3
1004,41,0,0,0.21,2600,17,0,17
1005,51,0,0,0.19,11500,2,2,4
1006,64,0,0,55.0,6000,8,0,8
1007,64,0,0,0.55,2500,10,1,11
1008,33,0,0,0.15,8750,4,1,5
1009,39,0,0,0.77,6163,12,2,14
1010,60,0,0,9151.0,6500,7,2,9
1011,27,0,0,0.46,1250,4,0,4
1012,23,1,4,0.05,6000,3,0,3
1013,48,0,0,0.36,11000,4,3,7
1014,61,0,0,1.37,9000,14,3,17
1015,28,0,0,0.17,3255,3,0,3
1016,38,0,0,0.32,3510,5,1,6
1017,47,0,0,0.72,7084,8,2,10
1018,51,0,0,0.3,8200,11,1,12
1019,62,0,0,0.25,11600,4,2,6
1020,44,0,0,0.3,6428,14,0,14
1021,62,0,2,0.54,4001,2,1,3
1022,60,0,0,0.69,7067,11,2,13
1023,66,0,0,42.0,5683,6,0,6
1024,48,0,2,0.09,5166,7,0,7
1025,70,0,0,492.0,4800,8,1,9
1026,30,0,0,0.6,3600,7,1,8
1027,23,0,0,0.28,1666,4,1,5
1028,58,0,0,0.01,4889,5,0,5
1029,50,0,0,160.0,6666,1,0,1
1030,56,0,0,0.14,4530,9,1,10
1031,26,0,1,0.13,2942,2,0,2
1032,35,0,0,0.16,4583,6,0,6
1033,50,0,0,0.59,3928,7,2,9
1034,65,0,0,0.4,10000,11,3,14
1035,54,0,0,0.12,4950,3,0,3
1036,40,0,0,0.23,6780,2,1,3
1037,71,0,0,16.0,4987,1,0,1
1038,75,0,0,3431.0,4500,13,1,14
1039,59,0,0,0.05,2300,5,0,5
1040,80,0,0,21.0,4640,7,0,7
1041,73,0,0,0.25,4000,10,0,10
1042,54,0,0,0.2,9166,40,0,40
1043,61,0,0,0.23,10500,12,1,13
1044,63,0,0,0.56,8580,12,2,14
1045,70,0,0,0.01,11666,5,0,5
1046,48,0,0,0.22,22000,10,2,12
1047,44,0,0,0.28,3777,5,1,6
1048,62,0,0,0.16,12810,6,1,7
1049,58,0,0,0.31,5000,9,2,11
1050,86,0,0,0.16,5716,27,1,28
1051,51,0,0,0.07,7589,9,0,9
1052,50,1,2,0.63,4153,6,1,7
1053,55,0,1,0.32,5836,3,1,4
1054,75,0,0,0.17,2400,5,1,6
1055,64,0,0,0.16,13479,5,1,6
1056,64,0,0,0.3,7916,10,2,12
1057,62,0,0,0.07,4688,9,0,9
1058,56,0,0,0.0,1500,4,0,4
1059,79,0,0,0.52,2433,10,1,11
1060,57,0,0,0.38,13000,8,3,11
1061,66,0,0,0.28,9967,4,1,5
1062,70,0,0,0.4,5000,12,0,12
1063,74,0,0,0.0,2100,2,0,2
1064,58,0,0,2831.0,6518,5,2,7
1065,59,0,0,0.0,3281,4,0,4
1066,52,0,0,0.5,3333,7,2,9
1067,30,0,0,0.09,1500,2,0,2
1068,49,0,1,0.19,4900,5,0,5
1069,61,0,0,0.0,10000,14,0,14
1070,41,0,0,0.87,2500,7,2,9
1071,76,0,0,0.14,2700,8,0,8
1072,45,0,0,1888.0,0,6,1,7
1073,58,0,0,0.44,8333,9,3,12
1074,68,0,0,0.26,9000,7,0,7
1075,71,0,0,0.26,5700,7,1,8
1076,75,0,0,89.0,4500,10,0,10
1077,62,0,1,0.12,6000,1,0,1
1078,66,0,0,0.2,9300,11,2,13
1079,46,0,0,0.66,3800,18,1,19
1080,65,0,0,0.0,14325,1,0,1
1081,67,0,0,0.0,9300,5,0,5
1082,47,1,2,0.74,2535,8,1,9
1083,62,0,0,1185.0,6163,10,1,11
1084,81,0,0,144.0,5000,6,0,6
1085,75,0,0,543.0,4500,7,1,8
1086,36,0,0,0.42,5000,4,1,5
1087,59,0,0,0.54,4709,9,1,10
1088,55,0,0,0.8,4250,11,1,12
1089,57,0,0,0.12,6500,8,0,8
1090,37,0,0,0.37,6250,5,1,6
1091,36,0,0,0.31,10400,10,2,12
1092,24,0,0,0.01,820,4,0,4
1093,27,0,1,0.17,2600,6,0,6
1094,81,0,0,0.25,3597,6,1,7
1095,55,0,0,0.2,7500,7,1,8
1096,44,0,0,0.29,8500,22,1,23
1097,66,0,0,1474.0,5683,11,1,12
1098,63,0,0,0.04,8500,16,0,16
1099,30,0,0,83.0,3900,2,0,2
1100,43,0,0,2224.0,0,2,1,3
1101,47,0,0,0.31,4798,10,0,10
1102,53,0,0,0.31,4500,8,1,9
1103,70,0,0,3830.0,4800,7,2,9
1104,82,0,0,0.0,4000,5,0,5
1105,30,0,0,0.22,2750,7,0,7
1106,51,0,0,0.01,5200,5,0,5
1107,55,0,0,399.0,6625,7,0,7
1108,53,0,0,0.44,2400,11,0,11
1109,37,0,0,0.44,6000,6,2,8
1110,88,0,0,1393.0,4000,5,2,7
1111,51,0,0,0.42,5000,5,1,6
1112,24,0,0,0.03,1879,2,0,2
1113,65,0,0,0.0,10395,8,0,8
1114,36,0,0,0.63,3940,14,2,16
1115,60,0,0,0.44,22799,10,3,13
1116,55,0,0,0.33,6000,8,1,9
1117,67,0,0,0.14,12374,3,1,4
1118,39,0,0,0.22,9900,6,2,8
1119,39,0,0,749.0,1,5,1,6
1120,59,0,0,327.0,6500,10,0,10
1121,88,0,0,0.0,4000,3,0,3
1122,49,0,0,0.41,3878,4,1,5
1123,44,0,0,0.13,13500,0,1,1
1124,49,0,0,0.34,4888,16,1,17
1125,89,0,0,0.01,2253,10,0,10
1126,32,0,0,0.42,3650,8,0,8
1127,70,0,0,0.58,6000,13,2,15
1128,48,0,0,0.38,4872,9,2,11
1129,46,0,0,0.75,8182,5,3,8
1130,30,0,0,0.65,3005,5,1,6
1131,45,1,1,0.24,4500,16,0,16
1132,65,0,0,0.14,4299,17,0,17
1133,67,0,0,0.31,14880,14,4,18
1134,53,0,0,0.42,8666,5,2,7
1135,53,0,0,0.45,5193,5,2,7
1136,60,0,0,0.2,12500,8,1,9
1137,63,0,0,0.04,19200,8,0,8
1138,60,0,0,0.36,9916,13,1,14
1139,47,0,0,0.42,8000,5,3,8
1140,66,0,0,0.01,3108,9,0,9
1141,23,0,0,0.01,1800,2,0,2
1142,29,0,0,0.3,2500,7,0,7
1143,66,0,0,651.0,5683,9,0,9
1144,55,0,0,2776.0,6625,3,1,4
1145,47,0,0,2595.0,6193,13,1,14
1146,78,0,0,0.1,5100,8,0,8
1147,75,0,0,723.0,4500,4,1,5
1148,47,0,0,0.33,1350,11,0,11
1149,50,0,0,366.0,6666,7,0,7
1150,43,0,0,0.28,9060,6,2,8
1151,62,0,0,4142.0,6163,4,4,8
1152,56,0,0,0.3,12683,5,3,8
1153,38,0,0,0.01,3292,2,0,2
1154,59,0,0,0.17,7400,9,1,10
1155,44,0,0,0.21,11340,7,2,9
1156,44,0,0,0.53,4833,9,1,10
1157,54,0,0,0.0,2875,2,0,2
1158,22,0,0,0.08,929,5,0,5
1159,66,0,0,4845.0,5683,7,1,8
1160,61,0,0,1897.0,6209,28,2,30
1161,37,1,3,0.26,1872,0,0,0
1162,59,0,0,0.81,3156,15,1,16
1163,56,0,2,0.0,3224,0,0,0
1164,46,0,0,0.55,8867,7,1,8
1165,69,0,0,2795.0,5083,15,3,18
1166,57,0,0,0.46,2705,10,0,10
1167,60,0,0,1551.0,6500,7,1,8
1168,29,0,0,0.17,5600,1,1,2
1169,79,0,0,137.0,4474,12,0,12
1170,47,0,0,0.0,10548,5,0,5
1171,52,0,0,0.36,4270,2,1,3
1172,69,0,0,0.44,6001,4,2,6
1173,73,0,0,0.34,10357,4,3,7
1174,45,0,0,2238.0,6043,2,1,3
1175,52,0,0,0.44,10380,6,2,8
1176,61,0,0,628.5,1,19,1,20
1177,50,0,0,0.36,5000,5,2,7
1178,54,0,0,0.49,12500,10,2,12
1179,61,0,0,4505.0,6209,9,4,13
1180,60,0,0,0.05,16000,7,1,8
1181,56,0,0,3155.0,6133,8,1,9
1182,47,0,0,0.23,5000,3,1,4
1183,63,0,0,1.0,6250,5,0,5
1184,62,0,0,1739.0,6163,8,1,9
1185,54,0,0,0.17,4400,3,1,4
1186,82,0,0,0.01,6000,8,0,8
1187,46,0,0,0.57,6473,8,1,9
1188,39,0,0,0.18,7332,6,0,6
1189,33,0,0,0.19,2700,7,0,7
1190,51,0,0,3371.0,6495,9,2,11
1191,44,0,0,0.09,2982,2,0,2
1192,49,0,0,0.58,7700,8,1,9
1193,60,0,0,0.0,5338,0,0,0
1194,75,0,0,0.12,75000,15,4,19
1195,40,0,0,0.08,11000,2,0,2
1196,51,0,0,1.37,1200,7,1,8
1197,60,0,0,0.93,8216,9,4,13
1198,52,0,0,0.1,4000,7,0,7
1199,67,0,0,0.0,6000,5,0,5
1200,47,0,0,0.27,16666,5,3,8
1201,43,0,0,0.19,8000,5,1,6
1202,38,0,0,0.61,5255,8,2,10
1203,68,0,0,0.06,6900,5,0,5
1204,60,0,0,0.41,5991,5,1,6
1205,35,0,0,0.69,6700,1,2,3
1206,67,0,0,0.77,4188,12,4,16
1207,61,0,0,279.0,6209,2,0,2
1208,77,0,0,0.0,2400,4,0,4
1209,58,0,0,2441.0,6518,18,2,20
1210,42,0,0,0.56,1500,4,1,5
1211,49,0,0,0.4,6785,9,1,10
1212,49,0,0,0.35,11100,4,3,7
1213,54,0,0,0.01,24500,7,0,7
1214,59,0,0,0.13,5590,6,0,6
1215,62,0,0,0.23,9875,11,1,12
1216,43,0,0,0.05,3000,5,0,5
1217,51,0,0,0.56,5857,6,2,8
1218,58,0,0,0.37,5261,4,1,5
1219,34,0,0,0.19,5000,4,0,4
1220,43,0,0,0.35,14833,3,1,4
1221,68,0,0,0.0,5600,2,0,2
1222,57,0,0,0.1,27082,8,1,9
1223,55,0,0,2399.0,6625,5,1,6
1224,63,0,0,0.94,7300,22,5,27
1225,54,0,0,0.33,1800,11,1,12
1226,55,0,0,0.21,3000,11,0,11
1227,63,0,0,0.29,7200,8,1,9
1228,38,0,0,0.34,2720,4,1,5
1229,48,0,0,0.43,6000,7,2,9
1230,51,0,0,0.33,6700,8,2,10
1231,52,0,0,0.03,8800,9,0,9
1232,30,0,1,0.16,4000,2,0,2
1233,83,0,0,0.82,19867,26,9,35
1234,52,0,0,0.29,10200,4,2,6
1235,43,0,0,0.31,8324,6,2,8
1236,60,0,0,874.0,6500,9,1,10
1237,47,0,0,0.36,6500,13,2,15
1238,32,0,0,0.47,4425,4,1,5
1239,48,0,0,0.68,33333,14,7,21
1240,27,0,1,0.07,3500,2,0,2
1241,26,0,0,0.17,6008,6,0,6
1242,24,0,0,281.0,1600,3,0,3
1243,46,0,0,0.35,7079,9,2,11
1244,44,0,0,0.88,8102,3,2,5
1245,31,0,0,0.35,5000,6,1,7
1246,26,0,0,0.15,4304,5,0,5
1247,30,0,0,0.05,5000,3,0,3
1248,54,0,1,0.21,1680,5,0,5
1249,37,0,0,0.32,6333,6,1,7
1250,56,0,0,3216.0,6133,7,2,9
1251,69,0,0,2.0,5083,2,0,2
1252,75,0,0,316.0,4500,12,0,12
1253,73,0,0,86.0,4750,5,0,5
1254,44,0,0,0.45,3800,3,1,4
1255,86,0,0,0.43,3416,8,2,10
1256,40,0,0,0.48,5333,7,2,9
1257,73,0,0,0.69,1508,16,1,17
1258,75,0,0,0.05,6567,4,0,4
1259,39,0,0,0.52,8000,3,4,7
1260,40,0,0,0.34,6364,8,1,9
1261,74,0,0,0.47,4840,7,1,8
1262,49,0,0,0.58,10716,7,2,9
1263,31,0,0,0.53,3900,8,1,9
1264,48,0,0,0.56,3750,14,1,15
1265,53,0,0,0.42,5527,5,1,6
1266,59,0,0,8178.0,6500,7,2,9
1267,80,0,0,42.0,4640,2,0,2
1268,49,0,0,0.62,7500,7,2,9
1269,78,0,0,0.03,10000,32,0,32
1270,55,0,0,2076.0,6625,8,2,10
1271,51,0,0,0.47,19250,6,10,16
1272,38,0,0,0.14,4912,5,0,5
1273,45,0,0,4047.0,6043,1,3,4
1274,65,0,0,2362.0,6050,27,0,27
1275,48,0,0,2681.0,6106,6,2,8
1276,98,0,0,0.63,950,7,1,8
1277,56,0,0,0.02,15000,3,0,3
1278,29,0,0,1622.0,3307,6,3,9
1279,51,0,0,0.18,4000,4,0,4
1280,32,0,0,0.15,11744,7,2,9
1281,74,0,0,0.0,5395,5,0,5
1282,46,1,2,14.0,6000,0,0,0
1283,54,0,0,0.1,7578,6,1,7
1284,27,0,0,0.79,2700,5,1,6
1285,71,0,0,0.0,3989,7,0,7
1286,45,0,0,0.66,6141,4,1,5
1287,47,0,0,0.12,6600,2,1,3
1288,53,0,0,0.17,18000,14,0,14
1289,69,0,0,0.83,2208,11,1,12
1290,61,0,0,0.01,7500,5,0,5
1291,44,0,0,0.85,2400,4,1,5
1292,56,0,0,0.37,7000,10,3,13
1293,25,0,0,0.1,7083,3,0,3
1294,60,0,0,255.0,0,5,0,5
1295,77,0,0,0.25,6500,16,1,17
1296,35,0,0,0.15,6426,3,0,3
1297,44,0,0,0.22,12975,6,2,8
1298,70,0,0,0.23,4360,7,0,7
1299,26,0,0,0.43,1550,4,0,4
1300,86,0,0,0.16,6200,8,1,9
1301,87,0,0,0.15,3400,5,1,6
1302,45,0,0,0.18,14166,6,1,7
1303,33,0,0,0.08,4577,4,0,4
